B1.month,B1.day_type,B1.hour,B1.outdoor_dry_bulb_temperature,B1.outdoor_dry_bulb_temperature_predicted_6h,B1.outdoor_dry_bulb_temperature_predicted_12h,B1.outdoor_dry_bulb_temperature_predicted_24h,B1.outdoor_relative_humidity,B1.outdoor_relative_humidity_predicted_6h,B1.outdoor_relative_humidity_predicted_12h,B1.outdoor_relative_humidity_predicted_24h,B1.diffuse_solar_irradiance,B1.diffuse_solar_irradiance_predicted_6h,B1.diffuse_solar_irradiance_predicted_12h,B1.diffuse_solar_irradiance_predicted_24h,B1.direct_solar_irradiance,B1.direct_solar_irradiance_predicted_6h,B1.direct_solar_irradiance_predicted_12h,B1.direct_solar_irradiance_predicted_24h,B1.carbon_intensity,B1.non_shiftable_load,B1.solar_generation,B1.electrical_storage_soc,B1.net_electricity_consumption,B1.electricity_pricing,B1.electricity_pricing_predicted_6h,B1.electricity_pricing_predicted_12h,B1.electricity_pricing_predicted_24h,B2.month,B2.day_type,B2.hour,B2.outdoor_dry_bulb_temperature,B2.outdoor_dry_bulb_temperature_predicted_6h,B2.outdoor_dry_bulb_temperature_predicted_12h,B2.outdoor_dry_bulb_temperature_predicted_24h,B2.outdoor_relative_humidity,B2.outdoor_relative_humidity_predicted_6h,B2.outdoor_relative_humidity_predicted_12h,B2.outdoor_relative_humidity_predicted_24h,B2.diffuse_solar_irradiance,B2.diffuse_solar_irradiance_predicted_6h,B2.diffuse_solar_irradiance_predicted_12h,B2.diffuse_solar_irradiance_predicted_24h,B2.direct_solar_irradiance,B2.direct_solar_irradiance_predicted_6h,B2.direct_solar_irradiance_predicted_12h,B2.direct_solar_irradiance_predicted_24h,B2.carbon_intensity,B2.non_shiftable_load,B2.solar_generation,B2.electrical_storage_soc,B2.net_electricity_consumption,B2.electricity_pricing,B2.electricity_pricing_predicted_6h,B2.electricity_pricing_predicted_12h,B2.electricity_pricing_predicted_24h,B3.month,B3.day_type,B3.hour,B3.outdoor_dry_bulb_temperature,B3.outdoor_dry_bulb_temperature_predicted_6h,B3.outdoor_dry_bulb_temperature_predicted_12h,B3.outdoor_dry_bulb_temperature_predicted_24h,B3.outdoor_relative_humidity,B3.outdoor_relative_humidity_predicted_6h,B3.outdoor_relative_humidity_predicted_12h,B3.outdoor_relative_humidity_predicted_24h,B3.diffuse_solar_irradiance,B3.diffuse_solar_irradiance_predicted_6h,B3.diffuse_solar_irradiance_predicted_12h,B3.diffuse_solar_irradiance_predicted_24h,B3.direct_solar_irradiance,B3.direct_solar_irradiance_predicted_6h,B3.direct_solar_irradiance_predicted_12h,B3.direct_solar_irradiance_predicted_24h,B3.carbon_intensity,B3.non_shiftable_load,B3.solar_generation,B3.electrical_storage_soc,B3.net_electricity_consumption,B3.electricity_pricing,B3.electricity_pricing_predicted_6h,B3.electricity_pricing_predicted_12h,B3.electricity_pricing_predicted_24h,B4.month,B4.day_type,B4.hour,B4.outdoor_dry_bulb_temperature,B4.outdoor_dry_bulb_temperature_predicted_6h,B4.outdoor_dry_bulb_temperature_predicted_12h,B4.outdoor_dry_bulb_temperature_predicted_24h,B4.outdoor_relative_humidity,B4.outdoor_relative_humidity_predicted_6h,B4.outdoor_relative_humidity_predicted_12h,B4.outdoor_relative_humidity_predicted_24h,B4.diffuse_solar_irradiance,B4.diffuse_solar_irradiance_predicted_6h,B4.diffuse_solar_irradiance_predicted_12h,B4.diffuse_solar_irradiance_predicted_24h,B4.direct_solar_irradiance,B4.direct_solar_irradiance_predicted_6h,B4.direct_solar_irradiance_predicted_12h,B4.direct_solar_irradiance_predicted_24h,B4.carbon_intensity,B4.non_shiftable_load,B4.solar_generation,B4.electrical_storage_soc,B4.net_electricity_consumption,B4.electricity_pricing,B4.electricity_pricing_predicted_6h,B4.electricity_pricing_predicted_12h,B4.electricity_pricing_predicted_24h,B5.month,B5.day_type,B5.hour,B5.outdoor_dry_bulb_temperature,B5.outdoor_dry_bulb_temperature_predicted_6h,B5.outdoor_dry_bulb_temperature_predicted_12h,B5.outdoor_dry_bulb_temperature_predicted_24h,B5.outdoor_relative_humidity,B5.outdoor_relative_humidity_predicted_6h,B5.outdoor_relative_humidity_predicted_12h,B5.outdoor_relative_humidity_predicted_24h,B5.diffuse_solar_irradiance,B5.diffuse_solar_irradiance_predicted_6h,B5.diffuse_solar_irradiance_predicted_12h,B5.diffuse_solar_irradiance_predicted_24h,B5.direct_solar_irradiance,B5.direct_solar_irradiance_predicted_6h,B5.direct_solar_irradiance_predicted_12h,B5.direct_solar_irradiance_predicted_24h,B5.carbon_intensity,B5.non_shiftable_load,B5.solar_generation,B5.electrical_storage_soc,B5.net_electricity_consumption,B5.electricity_pricing,B5.electricity_pricing_predicted_6h,B5.electricity_pricing_predicted_12h,B5.electricity_pricing_predicted_24h
11,1,10,17.7999992,18.2999992,16.1000004,18.2999992,75,78,90,78,461,179,0,505,600,353,0,812,0.168841913,0.972066641,2.67108345,0,-1.69901669,0.209999993,0.5,0.209999993,0.209999993,11,1,10,17.7999992,18.2999992,16.1000004,18.2999992,75,78,90,78,461,179,0,505,600,353,0,812,0.168841913,1.76199996,2.92316675,0,-1.16116667,0.209999993,0.5,0.209999993,0.209999993,11,1,10,17.7999992,18.2999992,16.1000004,18.2999992,75,78,90,78,461,179,0,505,600,353,0,812,0.168841913,0.68628335,2.70161676,0,-2.01533341,0.209999993,0.5,0.209999993,0.209999993,11,1,10,17.7999992,18.2999992,16.1000004,18.2999992,75,78,90,78,461,179,0,505,600,353,0,812,0.168841913,0.340283334,1.66279995,0,-1.32251668,0.209999993,0.5,0.209999993,0.209999993,11,1,10,17.7999992,18.2999992,16.1000004,18.2999992,75,78,90,78,461,179,0,505,600,353,0,812,0.168841913,2.42488337,2.06481671,0,0.360066682,0.209999993,0.5,0.209999993,0.209999993
11,1,11,18.8999996,16.7000008,15.6000004,20.6000004,68,84,93,68,478,39,0,610,348,54,0,854,0.177541777,0.959433317,2.61479998,0,-1.65536666,0.209999993,0.5,0.209999993,0.209999993,11,1,11,18.8999996,16.7000008,15.6000004,20.6000004,68,84,93,68,478,39,0,610,348,54,0,854,0.177541777,0.131099999,3.00480008,0,-2.8736999,0.209999993,0.5,0.209999993,0.209999993,11,1,11,18.8999996,16.7000008,15.6000004,20.6000004,68,84,93,68,478,39,0,610,348,54,0,854,0.177541777,1.04343331,2.77591658,0,-1.73248339,0.209999993,0.5,0.209999993,0.209999993,11,1,11,18.8999996,16.7000008,15.6000004,20.6000004,68,84,93,68,478,39,0,610,348,54,0,854,0.177541777,0.326516658,1.99804997,0,-1.67153335,0.209999993,0.5,0.209999993,0.209999993,11,1,11,18.8999996,16.7000008,15.6000004,20.6000004,68,84,93,68,478,39,0,610,348,54,0,854,0.177541777,0.493866682,2.46779442,0,-1.97392774,0.209999993,0.5,0.209999993,0.209999993
11,1,12,18.8999996,16.7000008,15.6000004,20,73,87,93,73,505,0,0,648,485,0,0,863,0.177932918,0.94964999,2.35579991,0,-1.40614998,0.209999993,0.5,0.209999993,0.209999993,11,1,12,18.8999996,16.7000008,15.6000004,20,73,87,93,73,505,0,0,648,485,0,0,863,0.177932918,0.349849999,2.86281657,0,-2.51296663,0.209999993,0.5,0.209999993,0.209999993,11,1,12,18.8999996,16.7000008,15.6000004,20,73,87,93,73,505,0,0,648,485,0,0,863,0.177932918,1.65926671,2.64346671,0,-0.984200001,0.209999993,0.5,0.209999993,0.209999993,11,1,12,18.8999996,16.7000008,15.6000004,20,73,87,93,73,505,0,0,648,485,0,0,863,0.177932918,0.330883324,2.14408326,0,-1.8132,0.209999993,0.5,0.209999993,0.209999993,11,1,12,18.8999996,16.7000008,15.6000004,20,73,87,93,73,505,0,0,648,485,0,0,863,0.177932918,0.493366659,2.63686657,0,-2.14350009,0.209999993,0.5,0.209999993,0.209999993
11,1,13,18.8999996,16.1000004,14.3999996,19.3999996,70,90,97,76,597,0,0,619,686,0,0,848,0.184827864,1.27250004,1.92831671,0,-0.655816674,0.209999993,0.5,0.209999993,0.209999993,11,1,13,18.8999996,16.1000004,14.3999996,19.3999996,70,90,97,76,597,0,0,619,686,0,0,848,0.184827864,0.359083325,2.53946662,0,-2.18038344,0.209999993,0.5,0.209999993,0.209999993,11,1,13,18.8999996,16.1000004,14.3999996,19.3999996,70,90,97,76,597,0,0,619,686,0,0,848,0.184827864,0.795583308,2.34656668,0,-1.55098331,0.209999993,0.5,0.209999993,0.209999993,11,1,13,18.8999996,16.1000004,14.3999996,19.3999996,70,90,97,76,597,0,0,619,686,0,0,848,0.184827864,0.302966654,2.11295009,0,-1.80998337,0.209999993,0.5,0.209999993,0.209999993,11,1,13,18.8999996,16.1000004,14.3999996,19.3999996,70,90,97,76,597,0,0,619,686,0,0,848,0.184827864,0.493072212,2.60450006,0,-2.11142778,0.209999993,0.5,0.209999993,0.209999993
11,1,14,18.8999996,16.7000008,13.8999996,19.3999996,70,87,100,78,502,0,0,532,634,0,0,817,0.178777203,1.1471833,1.25886667,0,-0.111683331,0.209999993,0.5,0.209999993,0.209999993,11,1,14,18.8999996,16.7000008,13.8999996,19.3999996,70,87,100,78,502,0,0,532,634,0,0,817,0.178777203,0.409350067,1.91419995,0,-1.50484991,0.209999993,0.5,0.209999993,0.209999993,11,1,14,18.8999996,16.7000008,13.8999996,19.3999996,70,87,100,78,502,0,0,532,634,0,0,817,0.178777203,0.556050003,1.76909995,0,-1.21305001,0.209999993,0.5,0.209999993,0.209999993,11,1,14,18.8999996,16.7000008,13.8999996,19.3999996,70,87,100,78,502,0,0,532,634,0,0,817,0.178777203,0.272949994,1.80291665,0,-1.52996671,0.209999993,0.5,0.209999993,0.209999993,11,1,14,18.8999996,16.7000008,13.8999996,19.3999996,70,87,100,78,502,0,0,532,634,0,0,817,0.178777203,0.518916667,2.19661665,0,-1.67770004,0.209999993,0.5,0.209999993,0.209999993
11,1,15,18.8999996,16.7000008,13.3000002,18.8999996,73,90,97,81,355,0,0,389,539,0,0,747,0.179958224,1.09338331,0.451900005,0,0.641483307,0.209999993,0.209999993,0.209999993,0.209999993,11,1,15,18.8999996,16.7000008,13.3000002,18.8999996,73,90,97,81,355,0,0,389,539,0,0,747,0.179958224,1.14822384e-07,0.932416677,0,-0.932416558,0.209999993,0.209999993,0.209999993,0.209999993,11,1,15,18.8999996,16.7000008,13.3000002,18.8999996,73,90,97,81,355,0,0,389,539,0,0,747,0.179958224,0.486466676,0.865266681,0,-0.378800005,0.209999993,0.209999993,0.209999993,0.209999993,11,1,15,18.8999996,16.7000008,13.3000002,18.8999996,73,90,97,81,355,0,0,389,539,0,0,747,0.179958224,0.299133331,0.948350012,0,-0.649216652,0.209999993,0.209999993,0.209999993,0.209999993,11,1,15,18.8999996,16.7000008,13.3000002,18.8999996,73,90,97,81,355,0,0,389,539,0,0,747,0.179958224,0.490738899,1.1865778,0,-0.695838869,0.209999993,0.209999993,0.209999993,0.209999993
11,1,16,18.2999992,16.1000004,13.3000002,18.2999992,78,90,97,84,179,0,0,207,353,0,0,589,0.184065118,1.19869995,0.00578333344,0,1.19291663,0.5,0.209999993,0.209999993,0.5,11,1,16,18.2999992,16.1000004,13.3000002,18.2999992,78,90,97,84,179,0,0,207,353,0,0,589,0.184065118,0.010016758,0.042216666,0,-0.032199908,0.5,0.209999993,0.209999993,0.5,11,1,16,18.2999992,16.1000004,13.3000002,18.2999992,78,90,97,84,179,0,0,207,353,0,0,589,0.184065118,1.0478667,0.0357666649,0,1.01209998,0.5,0.209999993,0.209999993,0.5,11,1,16,18.2999992,16.1000004,13.3000002,18.2999992,78,90,97,84,179,0,0,207,353,0,0,589,0.184065118,0.616016686,0.0362833329,0,0.579733312,0.5,0.209999993,0.209999993,0.5,11,1,16,18.2999992,16.1000004,13.3000002,18.2999992,78,90,97,84,179,0,0,207,353,0,0,589,0.184065118,3.76399994,0.114966668,0,3.64903331,0.5,0.209999993,0.209999993,0.5
11,1,17,16.7000008,15.6000004,12.8000002,17.7999992,84,93,100,87,39,0,0,41,54,0,0,116,0.192014575,1.12306666,0,0,1.12306666,0.5,0.209999993,0.209999993,0.5,11,1,17,16.7000008,15.6000004,12.8000002,17.7999992,84,93,100,87,39,0,0,41,54,0,0,116,0.192014575,0.261833429,0,0,0.261833429,0.5,0.209999993,0.209999993,0.5,11,1,17,16.7000008,15.6000004,12.8000002,17.7999992,84,93,100,87,39,0,0,41,54,0,0,116,0.192014575,0.56099999,0,0,0.56099999,0.5,0.209999993,0.209999993,0.5,11,1,17,16.7000008,15.6000004,12.8000002,17.7999992,84,93,100,87,39,0,0,41,54,0,0,116,0.192014575,0.696483314,0,0,0.696483314,0.5,0.209999993,0.209999993,0.5,11,1,17,16.7000008,15.6000004,12.8000002,17.7999992,84,93,100,87,39,0,0,41,54,0,0,116,0.192014575,1.39638889,0.0114166662,0,1.38497221,0.5,0.209999993,0.209999993,0.5
11,1,18,16.7000008,15.6000004,12.1999998,17.2000008,87,93,100,87,0,0,0,0,0,0,0,0,0.194682762,0.899600029,0,0,0.899600029,0.5,0.209999993,0.209999993,0.5,11,1,18,16.7000008,15.6000004,12.1999998,17.2000008,87,93,100,87,0,0,0,0,0,0,0,0,0.194682762,0.277550071,0,0,0.277550071,0.5,0.209999993,0.209999993,0.5,11,1,18,16.7000008,15.6000004,12.1999998,17.2000008,87,93,100,87,0,0,0,0,0,0,0,0,0.194682762,1.01343334,0,0,1.01343334,0.5,0.209999993,0.209999993,0.5,11,1,18,16.7000008,15.6000004,12.1999998,17.2000008,87,93,100,87,0,0,0,0,0,0,0,0,0.194682762,0.451316655,0,0,0.451316655,0.5,0.209999993,0.209999993,0.5,11,1,18,16.7000008,15.6000004,12.1999998,17.2000008,87,93,100,87,0,0,0,0,0,0,0,0,0.194682762,0.93083334,0,0,0.93083334,0.5,0.209999993,0.209999993,0.5
11,1,19,16.1000004,14.3999996,11.6999998,17.2000008,90,97,100,93,0,0,26,0,0,0,49,0,0.196207538,1.19421661,0,0,1.19421661,0.5,0.209999993,0.209999993,0.5,11,1,19,16.1000004,14.3999996,11.6999998,17.2000008,90,97,100,93,0,0,26,0,0,0,49,0,0.196207538,1.03759767e-07,0,0,1.03759767e-07,0.5,0.209999993,0.209999993,0.5,11,1,19,16.1000004,14.3999996,11.6999998,17.2000008,90,97,100,93,0,0,26,0,0,0,49,0,0.196207538,0.629833341,0,0,0.629833341,0.5,0.209999993,0.209999993,0.5,11,1,19,16.1000004,14.3999996,11.6999998,17.2000008,90,97,100,93,0,0,26,0,0,0,49,0,0.196207538,1.37870002,0,0,1.37870002,0.5,0.209999993,0.209999993,0.5,11,1,19,16.1000004,14.3999996,11.6999998,17.2000008,90,97,100,93,0,0,26,0,0,0,49,0,0.196207538,0.945516646,0,0,0.945516646,0.5,0.209999993,0.209999993,0.5
11,1,20,16.7000008,13.8999996,13.8999996,17.2000008,87,100,93,90,0,0,152,0,0,0,390,0,0.184804767,1.20833337,0,0,1.20833337,0.5,0.209999993,0.209999993,0.5,11,1,20,16.7000008,13.8999996,13.8999996,17.2000008,87,100,93,90,0,0,152,0,0,0,390,0,0.184804767,0.301100075,0,0,0.301100075,0.5,0.209999993,0.209999993,0.5,11,1,20,16.7000008,13.8999996,13.8999996,17.2000008,87,100,93,90,0,0,152,0,0,0,390,0,0.184804767,0.543150008,0,0,0.543150008,0.5,0.209999993,0.209999993,0.5,11,1,20,16.7000008,13.8999996,13.8999996,17.2000008,87,100,93,90,0,0,152,0,0,0,390,0,0.184804767,1.03096664,0,0,1.03096664,0.5,0.209999993,0.209999993,0.5,11,1,20,16.7000008,13.8999996,13.8999996,17.2000008,87,100,93,90,0,0,152,0,0,0,390,0,0.184804767,1.17696667,0,0,1.17696667,0.5,0.209999993,0.209999993,0.5
11,1,21,16.7000008,13.3000002,17.2000008,17.2000008,90,97,81,90,0,0,337,0,0,0,703,0,0.172353268,0.955566645,0,0,0.955566645,0.209999993,0.209999993,0.209999993,0.209999993,11,1,21,16.7000008,13.3000002,17.2000008,17.2000008,90,97,81,90,0,0,337,0,0,0,703,0,0.172353268,2.58128333,0,0,2.58128333,0.209999993,0.209999993,0.209999993,0.209999993,11,1,21,16.7000008,13.3000002,17.2000008,17.2000008,90,97,81,90,0,0,337,0,0,0,703,0,0.172353268,0.452883333,0,0,0.452883333,0.209999993,0.209999993,0.209999993,0.209999993,11,1,21,16.7000008,13.3000002,17.2000008,17.2000008,90,97,81,90,0,0,337,0,0,0,703,0,0.172353268,0.778633356,0,0,0.778633356,0.209999993,0.209999993,0.209999993,0.209999993,11,1,21,16.7000008,13.3000002,17.2000008,17.2000008,90,97,81,90,0,0,337,0,0,0,703,0,0.172353268,1.19054449,0,0,1.19054449,0.209999993,0.209999993,0.209999993,0.209999993
11,1,22,16.1000004,13.3000002,18.2999992,16.7000008,90,97,78,93,0,0,505,0,0,0,812,0,0.148402318,0.953299999,0,0,0.953299999,0.209999993,0.209999993,0.209999993,0.209999993,11,1,22,16.1000004,13.3000002,18.2999992,16.7000008,90,97,78,93,0,0,505,0,0,0,812,0,0.148402318,1.78006661,0,0,1.78006661,0.209999993,0.209999993,0.209999993,0.209999993,11,1,22,16.1000004,13.3000002,18.2999992,16.7000008,90,97,78,93,0,0,505,0,0,0,812,0,0.148402318,2.33240008,0,0,2.33240008,0.209999993,0.209999993,0.209999993,0.209999993,11,1,22,16.1000004,13.3000002,18.2999992,16.7000008,90,97,78,93,0,0,505,0,0,0,812,0,0.148402318,0.349266678,0,0,0.349266678,0.209999993,0.209999993,0.209999993,0.209999993,11,1,22,16.1000004,13.3000002,18.2999992,16.7000008,90,97,78,93,0,0,505,0,0,0,812,0,0.148402318,0.923066676,0,0,0.923066676,0.209999993,0.209999993,0.209999993,0.209999993
11,1,23,15.6000004,12.8000002,20.6000004,16.1000004,93,100,68,93,0,0,610,0,0,0,854,0,0.130920812,0.967499971,0,0,0.967499971,0.209999993,0.209999993,0.209999993,0.209999993,11,1,23,15.6000004,12.8000002,20.6000004,16.1000004,93,100,68,93,0,0,610,0,0,0,854,0,0.130920812,0.193949997,0,0,0.193949997,0.209999993,0.209999993,0.209999993,0.209999993,11,1,23,15.6000004,12.8000002,20.6000004,16.1000004,93,100,68,93,0,0,610,0,0,0,854,0,0.130920812,2.63176656,0,0,2.63176656,0.209999993,0.209999993,0.209999993,0.209999993,11,1,23,15.6000004,12.8000002,20.6000004,16.1000004,93,100,68,93,0,0,610,0,0,0,854,0,0.130920812,0.36226666,0,0,0.36226666,0.209999993,0.209999993,0.209999993,0.209999993,11,1,23,15.6000004,12.8000002,20.6000004,16.1000004,93,100,68,93,0,0,610,0,0,0,854,0,0.130920812,0.815416694,0,0,0.815416694,0.209999993,0.209999993,0.209999993,0.209999993
11,1,24,15.6000004,12.1999998,20,17.7999992,93,100,73,65,0,0,648,0,0,0,863,0,0.119455352,1.01905835,0,0,1.01905835,0.209999993,0.209999993,0.209999993,0.209999993,11,1,24,15.6000004,12.1999998,20,17.7999992,93,100,73,65,0,0,648,0,0,0,863,0,0.119455352,0.185283333,0,0,0.185283333,0.209999993,0.209999993,0.209999993,0.209999993,11,1,24,15.6000004,12.1999998,20,17.7999992,93,100,73,65,0,0,648,0,0,0,863,0,0.119455352,0.270883322,0,0,0.270883322,0.209999993,0.209999993,0.209999993,0.209999993,11,1,24,15.6000004,12.1999998,20,17.7999992,93,100,73,65,0,0,648,0,0,0,863,0,0.119455352,0.351516664,0,0,0.351516664,0.209999993,0.209999993,0.209999993,0.209999993,11,1,24,15.6000004,12.1999998,20,17.7999992,93,100,73,65,0,0,648,0,0,0,863,0,0.119455352,0.768033326,0,0,0.768033326,0.209999993,0.209999993,0.209999993,0.209999993
11,2,1,14.3999996,11.6999998,19.3999996,15,97,100,76,97,0,26,619,0,0,49,848,0,0.124631099,0.98180002,0,0,0.98180002,0.209999993,0.209999993,0.209999993,0.209999993,11,2,1,14.3999996,11.6999998,19.3999996,15,97,100,76,97,0,26,619,0,0,49,848,0,0.124631099,0.185466662,0,0,0.185466662,0.209999993,0.209999993,0.209999993,0.209999993,11,2,1,14.3999996,11.6999998,19.3999996,15,97,100,76,97,0,26,619,0,0,49,848,0,0.124631099,0.269066662,0,0,0.269066662,0.209999993,0.209999993,0.209999993,0.209999993,11,2,1,14.3999996,11.6999998,19.3999996,15,97,100,76,97,0,26,619,0,0,49,848,0,0.124631099,1.45595002,0,0,1.45595002,0.209999993,0.209999993,0.209999993,0.209999993,11,2,1,14.3999996,11.6999998,19.3999996,15,97,100,76,97,0,26,619,0,0,49,848,0,0.124631099,0.661238909,0,0,0.661238909,0.209999993,0.209999993,0.209999993,0.209999993
11,2,2,13.8999996,13.8999996,19.3999996,13.8999996,100,93,78,97,0,152,532,0,0,390,817,0,0.109552525,0.988200009,0,0,0.988200009,0.209999993,0.209999993,0.209999993,0.209999993,11,2,2,13.8999996,13.8999996,19.3999996,13.8999996,100,93,78,97,0,152,532,0,0,390,817,0,0.109552525,0.179633334,0,0,0.179633334,0.209999993,0.209999993,0.209999993,0.209999993,11,2,2,13.8999996,13.8999996,19.3999996,13.8999996,100,93,78,97,0,152,532,0,0,390,817,0,0.109552525,0.268483341,0,0,0.268483341,0.209999993,0.209999993,0.209999993,0.209999993,11,2,2,13.8999996,13.8999996,19.3999996,13.8999996,100,93,78,97,0,152,532,0,0,390,817,0,0.109552525,0.934616685,0,0,0.934616685,0.209999993,0.209999993,0.209999993,0.209999993,11,2,2,13.8999996,13.8999996,19.3999996,13.8999996,100,93,78,97,0,152,532,0,0,390,817,0,0.109552525,0.570266664,0,0,0.570266664,0.209999993,0.209999993,0.209999993,0.209999993
11,2,3,13.3000002,17.2000008,18.8999996,14.3999996,97,81,81,97,0,337,389,0,0,703,747,0,0.113213137,1.25450003,0,0,1.25450003,0.209999993,0.209999993,0.209999993,0.209999993,11,2,3,13.3000002,17.2000008,18.8999996,14.3999996,97,81,81,97,0,337,389,0,0,703,747,0,0.113213137,0.173150003,0,0,0.173150003,0.209999993,0.209999993,0.209999993,0.209999993,11,2,3,13.3000002,17.2000008,18.8999996,14.3999996,97,81,81,97,0,337,389,0,0,703,747,0,0.113213137,0.266416669,0,0,0.266416669,0.209999993,0.209999993,0.209999993,0.209999993,11,2,3,13.3000002,17.2000008,18.8999996,14.3999996,97,81,81,97,0,337,389,0,0,703,747,0,0.113213137,0.360549986,0,0,0.360549986,0.209999993,0.209999993,0.209999993,0.209999993,11,2,3,13.3000002,17.2000008,18.8999996,14.3999996,97,81,81,97,0,337,389,0,0,703,747,0,0.113213137,0.560544431,0,0,0.560544431,0.209999993,0.209999993,0.209999993,0.209999993
11,2,4,13.3000002,18.2999992,18.2999992,13.3000002,97,78,84,100,0,505,207,0,0,812,589,0,0.121015519,1.36629999,0,0,1.36629999,0.209999993,0.209999993,0.5,0.209999993,11,2,4,13.3000002,18.2999992,18.2999992,13.3000002,97,78,84,100,0,505,207,0,0,812,589,0,0.121015519,0.172999993,0,0,0.172999993,0.209999993,0.209999993,0.5,0.209999993,11,2,4,13.3000002,18.2999992,18.2999992,13.3000002,97,78,84,100,0,505,207,0,0,812,589,0,0.121015519,0.266116679,0,0,0.266116679,0.209999993,0.209999993,0.5,0.209999993,11,2,4,13.3000002,18.2999992,18.2999992,13.3000002,97,78,84,100,0,505,207,0,0,812,589,0,0.121015519,0.377083331,0,0,0.377083331,0.209999993,0.209999993,0.5,0.209999993,11,2,4,13.3000002,18.2999992,18.2999992,13.3000002,97,78,84,100,0,505,207,0,0,812,589,0,0.121015519,0.55096668,0,0,0.55096668,0.209999993,0.209999993,0.5,0.209999993
11,2,5,12.8000002,20.6000004,17.7999992,12.8000002,100,68,87,100,0,610,41,0,0,854,116,0,0.139862075,1.06721663,0,0,1.06721663,0.209999993,0.209999993,0.5,0.209999993,11,2,5,12.8000002,20.6000004,17.7999992,12.8000002,100,68,87,100,0,610,41,0,0,854,116,0,0.139862075,0.218700007,0,0,0.218700007,0.209999993,0.209999993,0.5,0.209999993,11,2,5,12.8000002,20.6000004,17.7999992,12.8000002,100,68,87,100,0,610,41,0,0,854,116,0,0.139862075,0.288466662,0,0,0.288466662,0.209999993,0.209999993,0.5,0.209999993,11,2,5,12.8000002,20.6000004,17.7999992,12.8000002,100,68,87,100,0,610,41,0,0,854,116,0,0.139862075,0.39289999,0,0,0.39289999,0.209999993,0.209999993,0.5,0.209999993,11,2,5,12.8000002,20.6000004,17.7999992,12.8000002,100,68,87,100,0,610,41,0,0,854,116,0,0.139862075,0.53125,0,0,0.53125,0.209999993,0.209999993,0.5,0.209999993
11,2,6,12.1999998,20,17.2000008,12.8000002,100,73,87,97,0,648,0,0,0,863,0,0,0.16135852,0.730750024,0,0,0.730750024,0.209999993,0.209999993,0.5,0.209999993,11,2,6,12.1999998,20,17.2000008,12.8000002,100,73,87,97,0,648,0,0,0,863,0,0,0.16135852,0.649383307,0,0,0.649383307,0.209999993,0.209999993,0.5,0.209999993,11,2,6,12.1999998,20,17.2000008,12.8000002,100,73,87,97,0,648,0,0,0,863,0,0,0.16135852,0.436533332,0,0,0.436533332,0.209999993,0.209999993,0.5,0.209999993,11,2,6,12.1999998,20,17.2000008,12.8000002,100,73,87,97,0,648,0,0,0,863,0,0,0.16135852,0.937849998,0,0,0.937849998,0.209999993,0.209999993,0.5,0.209999993,11,2,6,12.1999998,20,17.2000008,12.8000002,100,73,87,97,0,648,0,0,0,863,0,0,0.16135852,0.825200021,0,0,0.825200021,0.209999993,0.209999993,0.5,0.209999993
11,2,7,11.6999998,19.3999996,17.2000008,13.8999996,100,76,93,87,26,619,0,25,49,848,0,39,0.176867723,1.40225005,1.2982167,0,0.104033336,0.209999993,0.209999993,0.5,0.209999993,11,2,7,11.6999998,19.3999996,17.2000008,13.8999996,100,76,93,87,26,619,0,25,49,848,0,39,0.176867723,1.32299995,1.0205667,0,0.302433342,0.209999993,0.209999993,0.5,0.209999993,11,2,7,11.6999998,19.3999996,17.2000008,13.8999996,100,76,93,87,26,619,0,25,49,848,0,39,0.176867723,0.413983345,0.95266664,0,-0.538683355,0.209999993,0.209999993,0.5,0.209999993,11,2,7,11.6999998,19.3999996,17.2000008,13.8999996,100,76,93,87,26,619,0,25,49,848,0,39,0.176867723,0.92476666,0.0917666703,0,0.833000004,0.209999993,0.209999993,0.5,0.209999993,11,2,7,11.6999998,19.3999996,17.2000008,13.8999996,100,76,93,87,26,619,0,25,49,848,0,39,0.176867723,3.99459434,0.113349997,0,3.88124442,0.209999993,0.209999993,0.5,0.209999993
11,2,8,13.8999996,19.3999996,17.2000008,15.6000004,93,78,90,78,152,532,0,145,390,817,0,384,0.18407765,1.99468338,2.0335834,0,-0.0388999991,0.209999993,0.209999993,0.5,0.209999993,11,2,8,13.8999996,19.3999996,17.2000008,15.6000004,93,78,90,78,152,532,0,145,390,817,0,384,0.18407765,2.49381661,1.90333331,0,0.590483308,0.209999993,0.209999993,0.5,0.209999993,11,2,8,13.8999996,19.3999996,17.2000008,15.6000004,93,78,90,78,152,532,0,145,390,817,0,384,0.18407765,0.265175015,1.75879586,0,-1.49362087,0.209999993,0.209999993,0.5,0.209999993,11,2,8,13.8999996,19.3999996,17.2000008,15.6000004,93,78,90,78,152,532,0,145,390,817,0,384,0.18407765,1.15153337,0.396583319,0,0.754949987,0.209999993,0.209999993,0.5,0.209999993,11,2,8,13.8999996,19.3999996,17.2000008,15.6000004,93,78,90,78,152,532,0,145,390,817,0,384,0.18407765,3.99251676,0.59828335,0,3.39423323,0.209999993,0.209999993,0.5,0.209999993
